Season,Name,Team,G,PA,HR,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Team,Season,Age,H,2B,LD%,GB%,FB%,HR/FB,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pull%,Cent%,Oppo%,Hard%,EV,LA,Barrel%,HardHit%,CSW%,xBA,xSLG,xwOBA,NameASCII,PlayerId,MLBAMID
2021,"Leody Taveras","TEX",49,185,3,10,0.048648648,0.324324324,0.109195402,0.225225225,0.16091954,0.206521739,0.270114942,0.20922141716532086,,25.460425664235665,2.5786390544380993,-14.304790378926672,5.02690976858139,-0.2918077092435822,"TEX",2021,22,28,6,0.155963302,0.522935779,0.321100917,0.085714285,0.2984,0.685,0.4767,0.6667,0.7946,0.7515,0.4612,0.3652,0.3739,0.2609,0.3391,87.22554154829545,6.958172607421875,0.0609,0.3565,0.2821,,,,"Leody Taveras",18900,665750
2021,"Zack Collins","CHW",78,231,4,1,0.147186147,0.298701298,0.128205128,0.303278688,0.21025641,0.330434782,0.338461538,0.3004953905484562,,88.51800572689413,-1.4695491711609066,-4.716915894495067,-14.494560241699219,-1.1291316627307528,"CHW",2021,26,41,13,0.256,0.288,0.456,0.070175438,0.2311,0.6973,0.4357,0.5902,0.8021,0.739,0.4389,0.4173,0.3307,0.252,0.3701,91.06048387096774,20.902983634702622,0.1024,0.4409,0.2784,,,,"Zack Collins",19181,641470
2021,"Jake Fraley","SEA",78,265,9,10,0.173584905,0.267924528,0.158878505,0.264705882,0.210280373,0.352272727,0.369158878,0.32248652525274474,,108.51486091310561,1.7182905366644263,4.4809379592992045,-2.618611976504326,1.1014037640355494,"SEA",2021,26,45,7,0.262068965,0.393103448,0.344827586,0.18,0.2139,0.657,0.3978,0.5793,0.8133,0.7397,0.415,0.411,0.3836,0.2055,0.3014,85.30276131465517,12.077241042564655,0.0616,0.3356,0.2744,,,,"Jake Fraley",19260,641584
2021,"Adolis García","TEX",149,622,31,16,0.051446945,0.311897106,0.211703959,0.305555555,0.242685025,0.286173633,0.454388984,0.31422523718171563,,96.41920123892035,0.1518741964828223,-2.5750453785798664,8.549019813537598,2.7459009125827656,"TEX",2021,28,141,26,0.161538461,0.433333333,0.405128205,0.196202531,0.3971,0.7547,0.5407,0.5537,0.7816,0.6814,0.4015,0.4476,0.312,0.2404,0.3887,90.95486778846154,14.716333633814102,0.1151,0.4527,0.3026,,,,"Adolis Garcia",19287,666969
2021,"Randy Arozarena","TBR",141,604,20,20,0.092715231,0.281456953,0.185255198,0.363372093,0.274102079,0.355960264,0.459357277,0.34959737638632454,,127.12233213758006,1.755197080783546,21.8121982045851,-3.1270899772644043,3.9583866552300604,"TBR",2021,26,145,32,0.17906336,0.490358126,0.330578512,0.166666666,0.2878,0.6745,0.4403,0.588,0.7602,0.692,0.3943,0.4121,0.3654,0.2225,0.3214,89.87743732590529,7.631030749477716,0.0824,0.4203,0.3066,,,,"Randy Arozarena",19290,668227
2021,"Jose Rojas","LAA",61,184,6,2,0.081521739,0.27173913,0.19047619,0.258928571,0.208333333,0.277173913,0.398809523,0.2918789824065955,,81.80172588183012,-1.2164011609274894,-5.316082071426818,-3.372103989124298,-0.23612741865867903,"LAA",2021,28,35,14,0.215517241,0.353448275,0.431034482,0.12,0.3033,0.6613,0.4549,0.5859,0.8634,0.7568,0.4235,0.4915,0.3559,0.1525,0.3475,90.71379141971983,18.98646492793642,0.0847,0.4407,0.2814,,,,"Jose Rojas",19331,670351
2021,"Yadiel Hernandez","WSN",112,289,9,3,0.076124567,0.204152249,0.140151515,0.318181818,0.272727272,0.328719723,0.412878787,0.3204056287391318,,98.8110511302036,-0.11071451101452112,-0.5481458476716976,-6.678989887237549,0.24694049234487309,"WSN",2021,33,72,8,0.228155339,0.54368932,0.228155339,0.191489361,0.3333,0.7303,0.49,0.6438,0.7958,0.7332,0.3948,0.3382,0.3382,0.3237,0.3285,89.64390243902439,5.086438881478658,0.058,0.3816,0.2641,,,,"Yadiel Hernandez",19334,628450
2021,"Eli White","TEX",64,220,6,4,0.081818181,0.3,0.131313132,0.23015873,0.176767676,0.259090909,0.308080808,0.2533402052792636,,55.274723695636155,0.2901001488789916,-11.756867477800494,2.909370183944702,-0.12784693400826735,"TEX",2021,27,35,6,0.1640625,0.3984375,0.4375,0.107142857,0.2937,0.7345,0.4854,0.5473,0.807,0.7182,0.435,0.4848,0.3106,0.2045,0.197,85.4984359741211,15.565234184265137,0.0682,0.2273,0.2948,,,,"Eli White",19346,642201
2021,"DJ Peters","- - -",70,240,13,2,0.05,0.341666666,0.224215246,0.236641221,0.197309417,0.241666666,0.421524663,0.2723107883485697,,68.610650933039,1.1481488931458443,-8.094327307221937,0.899739246815443,0.10388862752269765,"- - -",2021,25,44,9,0.125,0.388888888,0.486111111,0.185714285,0.3961,0.7953,0.5671,0.5686,0.7296,0.6654,0.4284,0.3819,0.3958,0.2222,0.4028,87.50915355413733,16.423478462326695,0.1111,0.3889,0.3038,,,,"DJ Peters",19348,656847
2021,"Zach McKinstry","LAD",60,172,7,1,0.058139534,0.290697674,0.189873418,0.262135922,0.215189873,0.263157894,0.405063291,0.28229921039413003,,76.71755160445981,-0.1314885439351201,-5.229560565598151,-2.0541200041770935,-0.15209413127991278,"LAD",2021,26,34,9,0.183486238,0.43119266,0.3853211,0.166666666,0.3367,0.612,0.4598,0.5758,0.8969,0.7669,0.4471,0.4685,0.3243,0.2072,0.3694,88.44211403383028,13.70183486238532,0.0811,0.3514,0.3202,,,,"Zach McKinstry",19392,656716
2021,"Yonny Hernández","TEX",43,166,0,11,0.102409638,0.192771084,0.034965035,0.276785714,0.216783216,0.315151515,0.251748251,0.26491271510268705,,63.09511658484652,2.216695549665019,-5.283869052305525,1.1874920129776,0.16219013302168866,"TEX",2021,23,31,5,0.280373831,0.523364485,0.196261682,0,0.219,0.5762,0.3774,0.747,0.9195,0.8638,0.4435,0.3097,0.3363,0.354,0.1327,83.13139286747685,4.070972301341869,0.0088,0.1593,0.2966,,,,"Yonny Hernandez",19432,660634
2021,"Andrew Knizner","STL",63,185,1,0,0.108108108,0.21081081,0.062111801,0.223140495,0.173913043,0.281081081,0.236024844,0.23834866057328188,,48.113526661852205,-0.7239988404326141,-12.94409862602342,-3.1536006927490234,-0.9922158345055548,"STL",2021,26,28,7,0.180327868,0.516393442,0.303278688,0.027027027,0.3341,0.6742,0.4682,0.6569,0.8556,0.7697,0.3944,0.3033,0.4016,0.2951,0.2705,87.5131115522541,7.772540983606557,0.041,0.3689,0.2659,,,,"Andrew Knizner",19514,668800
2021,"Zack Short","DET",61,184,6,2,0.119565217,0.320652173,0.141025641,0.164948453,0.141025641,0.239130434,0.282051282,0.22994774873139429,,41.53396251257781,0.41899484512396157,-12.75214964051738,-1.6941300630569458,-0.8135223150202726,"DET",2021,26,22,4,0.165048543,0.27184466,0.563106796,0.103448275,0.2284,0.66,0.417,0.5825,0.8225,0.7485,0.437,0.4466,0.301,0.2524,0.3107,87.49136263652913,24.325145536256066,0.0485,0.3301,0.3046,,,,"Zack Short",19562,670097
2021,"Chas McCormick","HOU",108,320,14,4,0.078125,0.325,0.190140845,0.341040462,0.257042253,0.31875,0.447183098,0.3265228752046824,,107.90929110341276,-1.2444934854283929,1.8542781263800419,8.19726014137268,2.112414704587552,"HOU",2021,26,73,12,0.219251336,0.35828877,0.422459893,0.177215189,0.2821,0.6937,0.4642,0.505,0.7386,0.6594,0.4424,0.4278,0.2995,0.2727,0.3583,90.3069539605615,18.625936089989974,0.1016,0.4866,0.3357,,,,"Chas McCormick",19599,676801
2021,"Bryan De La Cruz","MIA",58,219,5,1,0.08219178,0.242009132,0.130653266,0.38028169,0.296482412,0.356164383,0.427135678,0.33898489765070994,,110.82387628773095,-0.6015117403585464,2.4161864697390314,-0.36300504207611084,0.9421812859709107,"MIA",2021,24,59,7,0.217687074,0.482993197,0.299319727,0.113636363,0.3446,0.7478,0.5006,0.5978,0.8968,0.7706,0.3869,0.381,0.3537,0.2653,0.3265,88.42584768282313,11.053061556653912,0.0544,0.4218,0.2629,,,,"Bryan De La Cruz",19600,650559
2021,"Brent Rooker","MIN",58,213,9,0,0.070422535,0.328638497,0.195767195,0.263636363,0.201058201,0.291079812,0.396825396,0.30070595758062013,,90.89007778470071,0.38523463695310056,-1.9904910993984384,-7.7654101848602295,-0.24309825544703767,"MIN",2021,26,38,10,0.25210084,0.361344537,0.386554621,0.195652173,0.3285,0.7003,0.4779,0.5813,0.7511,0.6812,0.4017,0.437,0.3109,0.2521,0.3697,91.01008567489495,13.066806312368698,0.1261,0.4874,0.312,,,,"Brent Rooker",19627,667670
2021,"Pavin Smith","ARI",145,545,11,1,0.07706422,0.194495412,0.136546184,0.319371727,0.267068273,0.328440366,0.403614457,0.31821750630350676,,97.542921156024,-2.075532739982009,-3.780297524169769,-7.009530067443848,0.7503854218936885,"ARI",2021,25,133,27,0.211734693,0.471938775,0.31632653,0.088709677,0.2867,0.5928,0.421,0.7036,0.9222,0.8387,0.4388,0.3588,0.3893,0.2519,0.3461,87.18928372130102,8.965280338209503,0.0509,0.4275,0.2818,,,,"Pavin Smith",19892,656976
2021,"Gavin Sheets","CHW",54,179,11,0,0.089385474,0.223463687,0.25625,0.263636363,0.25,0.324022346,0.50625,0.3518235317155636,,123.20419189777662,-1.146718255477026,3.9386394837582728,-5.397379994392395,0.4715501106846489,"CHW",2021,25,40,8,0.165289256,0.454545454,0.380165289,0.239130434,0.3185,0.6627,0.4623,0.68,0.8929,0.8075,0.4178,0.4215,0.3223,0.2562,0.3967,90.4082676911157,11.672065671810435,0.0992,0.4463,0.2695,,,,"Gavin Sheets",19901,657757
2021,"Jesús Sánchez","MIA",64,251,14,0,0.079681274,0.310756972,0.237885463,0.31617647,0.251101321,0.318725099,0.488986784,0.33908968418836594,,110.89197825605623,-1.3969545566942543,2.083447028356475,-1.278960108757019,0.9245548892178127,"MIA",2021,23,57,8,0.206666666,0.453333333,0.34,0.274509803,0.356,0.709,0.4995,0.5837,0.8351,0.7287,0.4065,0.3667,0.36,0.2733,0.38,90.23333333333333,8.721133626302084,0.1267,0.4267,0.2791,,,,"Jesus Sanchez",19913,660821
2021,"Daulton Varsho","ARI",95,315,11,6,0.095238095,0.212698412,0.190140845,0.286407766,0.246478873,0.318471337,0.436619718,0.32203952062551616,,100.02689194195425,2.87192116281949,2.8827052052901556,4.783720135688782,1.8278119968732653,"ARI",2021,24,70,17,0.215311004,0.358851674,0.42583732,0.123595505,0.3512,0.7137,0.509,0.6777,0.8391,0.7762,0.4352,0.3807,0.3578,0.2615,0.3394,87.74142485119047,18.049428013392856,0.0734,0.3991,0.2541,,,,"Daulton Varsho",19918,662139
2021,"Ryan McKenna","BAL",90,197,2,1,0.121827411,0.375634517,0.082840237,0.311827956,0.183431952,0.292307692,0.266272189,0.2585395036599575,,59.131315946382344,1.7688790671527386,-8.08844217985933,2.4415701627731323,0.11371146595765941,"BAL",2021,24,31,6,0.252631578,0.452631578,0.294736842,0.071428571,0.2516,0.6852,0.4378,0.5583,0.7398,0.6803,0.4294,0.3402,0.4021,0.2577,0.2577,86.54905427631579,11.609579307154606,0.0722,0.3299,0.3134,,,,"Ryan McKenna",19928,663630
2021,"Andrés Giménez","CLE",68,210,5,11,0.052380952,0.257142857,0.132978723,0.272727272,0.218085106,0.28229665,0.351063829,0.2773537889622045,,75.90156867503352,1.9439301555976272,-4.2520511433011645,3.883829951286316,0.6879000953383725,"CLE",2021,22,41,10,0.125925925,0.496296296,0.377777777,0.098039215,0.444,0.7448,0.5678,0.5841,0.8247,0.714,0.4115,0.442,0.2754,0.2826,0.2899,86.34477757695896,9.009850345440764,0.0362,0.3043,0.2759,,,,"Andres Gimenez",19950,665926
2021,"Taylor Trammell","SEA",51,178,8,2,0.095505617,0.421348314,0.198717948,0.232876712,0.16025641,0.255681818,0.358974358,0.26965480602600356,,72.81259686928558,-0.31338057899847627,-6.23839974377459,-0.5941909934626892,-0.07076618086101995,"SEA",2021,23,25,7,0.160493827,0.419753086,0.419753086,0.235294117,0.3138,0.6883,0.4754,0.3955,0.6996,0.5854,0.4314,0.5542,0.253,0.1928,0.3253,85.86901403356481,14.928025233892747,0.0723,0.3735,0.3475,,,,"Taylor Trammell",19960,666211
2021,"Bobby Dalbec","BOS",133,453,25,2,0.061810154,0.34437086,0.254196643,0.316455696,0.239808153,0.298013245,0.494004796,0.3338078111410141,,105.98938632379532,-0.06441015028394759,3.2574592860687286,-14.103119850158691,0.4759955800149278,"BOS",2021,26,100,21,0.194656488,0.374045801,0.431297709,0.221238938,0.3308,0.7308,0.5041,0.5,0.7263,0.6422,0.4332,0.3931,0.3397,0.2672,0.3779,92.44809309398855,17.297061366889313,0.2023,0.4809,0.3333,,,,"Bobby Dalbec",19966,666915
2021,"Dylan Carlson","STL",149,619,18,2,0.092084006,0.24555735,0.171586716,0.331578947,0.265682656,0.343042071,0.437269372,0.33581189279045376,,111.45599509156474,-0.040600586449727416,8.987000050751831,-5.899730205535889,2.39071100847769,"STL",2021,22,144,31,0.246192893,0.378172588,0.375634517,0.121621621,0.2746,0.6876,0.4486,0.5846,0.8295,0.7427,0.4213,0.4095,0.299,0.2915,0.2864,88.2079081632653,15.063010702327807,0.0702,0.3058,0.2885,,,,"Dylan Carlson",20126,666185
2021,"Brandon Marsh","LAA",70,260,2,6,0.076923076,0.35,0.101694915,0.402777777,0.254237288,0.316602316,0.355932203,0.2961171837847205,,84.66578911670803,1.8050932821352035,-3.0762214415354654,0.0009819865226745605,0.5890299215503397,"LAA",2021,23,60,12,0.3125,0.4375,0.25,0.055555555,0.3071,0.6422,0.452,0.4492,0.8356,0.6866,0.4324,0.3265,0.3673,0.3061,0.3946,92.1013986013986,7.902027903736888,0.1088,0.517,0.3243,,,,"Brandon Marsh",20202,669016
2021,"Jake Meyers","HOU",49,163,6,3,0.061349693,0.306748466,0.178082192,0.351648351,0.260273972,0.322981366,0.438356164,0.3284132850836523,,109.1867795826419,0.7260102475993335,2.559392112435021,2.553826615214348,1.075331014494234,"HOU",2021,25,38,8,0.237113402,0.43298969,0.329896907,0.1875,0.3104,0.6832,0.4595,0.5738,0.8603,0.7442,0.4,0.3232,0.4242,0.2525,0.3333,89.54546552835052,9.8767215689433,0.101,0.3636,0.2992,,,,"Jake Meyers",20308,676694
2021,"Alex Kirilloff","MIN",59,231,8,1,0.06060606,0.225108225,0.172093023,0.294871794,0.25116279,0.298701298,0.423255813,0.3065008614781642,,94.8061189828066,-1.3546834562439471,-2.8236300502774387,-2.6045279502868652,0.25299548556315404,"MIN",2021,23,54,11,0.219512195,0.487804878,0.292682926,0.166666666,0.4066,0.7394,0.5473,0.648,0.8314,0.7527,0.4228,0.3659,0.4146,0.2195,0.3476,90.96890482088415,7.009146341463414,0.128,0.439,0.2695,,,,"Alex Kirilloff",20325,666135
2021,"Jazz Chisholm Jr.","MIA",124,507,18,23,0.067061143,0.285996055,0.176724138,0.319078947,0.247844827,0.302970297,0.424568965,0.3124740676124497,,93.59418487956826,4.950426297960803,0.8158479099157949,0.10967016220092773,1.7973864590327997,"MIA",2021,23,115,20,0.203761755,0.485893416,0.310344827,0.181818181,0.3336,0.6561,0.4684,0.6136,0.8175,0.733,0.4179,0.4012,0.321,0.2778,0.3086,90.20313724529781,9.00338582484326,0.0864,0.4167,0.3113,,,,"Jazz Chisholm Jr.",20454,665862
2021,"William Contreras","ATL",52,185,8,0,0.102702702,0.291891891,0.18404908,0.264705882,0.214723926,0.302702702,0.398773006,0.30337348515572754,,86.74956853101992,-0.6891308384947479,-3.8098207666348776,-3.5027801990509033,-0.11128695985049697,"ATL",2021,23,35,4,0.19266055,0.486238532,0.321100917,0.228571428,0.3558,0.7329,0.5113,0.5405,0.771,0.6768,0.4124,0.4182,0.4182,0.1636,0.3273,92.45370370370371,8.207203617802373,0.1091,0.4455,0.2966,,,,"William Contreras",20503,661388
2021,"Nick Madrigal","CHW",54,215,2,1,0.05116279,0.079069767,0.12,0.324175824,0.305,0.348837209,0.425,0.3350400905276454,,111.86239084293443,1.2492652700748295,4.37183912617479,0.9305329769849777,1.2737785679970381,"CHW",2021,24,61,10,0.203296703,0.598901098,0.197802197,0.055555555,0.3289,0.5994,0.4499,0.8163,0.9862,0.9176,0.4475,0.2337,0.3967,0.3696,0.2174,85.49615277300825,1.7368626856541896,0.0109,0.2283,0.2485,,,,"Nick Madrigal",20521,663611
2021,"Trevor Larnach","MIN",79,301,7,1,0.102990033,0.34551495,0.126923077,0.337748344,0.223076923,0.322259136,0.35,0.3004892684296516,,90.74364504700942,-2.143166570458561,-5.554377118683567,-2.9371268898248672,0.1874252396017605,"MIN",2021,24,58,12,0.183544303,0.462025316,0.354430379,0.125,0.2783,0.6694,0.4385,0.3819,0.7771,0.629,0.4096,0.4304,0.3038,0.2658,0.3354,89.98417721518987,13.113797344738924,0.0949,0.4051,0.3435,,,,"Trevor Larnach",21501,663616
2021,"Jonathan India","CIN",150,631,21,12,0.112519809,0.223454833,0.189849624,0.326203208,0.268796992,0.376190476,0.458646616,0.36265872838197716,,121.70408366502195,-0.2773140149656683,17.157594976244557,-4.283840179443359,3.4123993660227963,"CIN",2021,24,143,34,0.225316455,0.440506329,0.334177215,0.159090909,0.25,0.5817,0.3899,0.6099,0.8673,0.7718,0.4217,0.5076,0.3182,0.1742,0.3409,87.63164556962025,13.114506279667722,0.096,0.3813,0.3027,,,,"Jonathan India",21523,663697
2021,"Akil Baddoo","DET",124,461,13,18,0.097613882,0.264642082,0.176755448,0.334519572,0.259079903,0.329718004,0.435835351,0.32875186153080155,,108.3031416233407,2.5098823334556073,7.1963475844313205,-6.117670178413391,1.699325156220108,"DET",2021,22,107,20,0.207482993,0.401360544,0.391156462,0.113043478,0.2767,0.7036,0.459,0.594,0.7858,0.7196,0.4271,0.3776,0.3503,0.2721,0.3129,85.9972762542517,13.757993529443027,0.0884,0.3231,0.2777,,,,"Akil Baddoo",22168,668731
2021,"Taylor Walls","TBR",54,176,1,4,0.130681818,0.27840909,0.085526316,0.303921568,0.210526315,0.314285714,0.296052631,0.2788152401787894,,79.28965598291214,0.6768681621178985,-3.7858762102299472,1.8588825408369303,0.41424123501418075,"TBR",2021,24,32,10,0.196078431,0.470588235,0.333333333,0.029411764,0.2244,0.6299,0.4067,0.7174,0.8009,0.7756,0.4497,0.3942,0.3654,0.2404,0.3462,88.50702931621286,12.181881139774134,0.0288,0.3365,0.2913,,,,"Taylor Walls",22458,670764
2021,"Jarred Kelenic","SEA",93,377,14,6,0.095490716,0.281167108,0.169139465,0.21559633,0.181008902,0.265251989,0.350148367,0.2702311275808501,,73.20205957514546,0.0793685857206583,-12.289922154144513,-5.785193115472794,-0.5112576872014164,"SEA",2021,21,61,13,0.155844155,0.428571428,0.415584415,0.145833333,0.3283,0.683,0.4753,0.6021,0.8517,0.7507,0.4144,0.4052,0.3448,0.25,0.2931,87.52869395380435,14.409130859375,0.0991,0.3922,0.281,,,,"Jarred Kelenic",22558,672284
2021,"Alejandro Kirk","TOR",60,189,8,0,0.1005291,0.116402116,0.193939394,0.233576642,0.242424242,0.328042328,0.436363636,0.33011164141710475,,105.60131934170155,-0.7359678954817355,0.5601788320834107,0.3254901170730591,0.7411520163420392,"TOR",2021,22,40,8,0.2,0.413793103,0.386206896,0.142857142,0.2837,0.6536,0.4479,0.7458,0.8618,0.8209,0.4439,0.3793,0.3931,0.2276,0.3241,92.27654903017242,14.691517376077586,0.1103,0.469,0.2781,,,,"Alejandro Kirk",22581,672386
2021,"Wander Franco","TBR",70,308,7,2,0.077922077,0.12012987,0.174377224,0.310924369,0.288256227,0.347402597,0.462633451,0.34776662038518236,,125.88515615487039,3.0318230765406042,12.79303037511635,0.05061006546020508,2.3509752552509795,"TBR",2021,20,81,18,0.204081632,0.453061224,0.342857142,0.083333333,0.3247,0.7411,0.4941,0.7547,0.9096,0.8493,0.4069,0.3592,0.3959,0.2449,0.2898,88.2432637117347,9.74000019929847,0.049,0.3755,0.2171,,,,"Wander Franco",23667,677551
2021,"Ryan Jeffers","MIN",85,293,14,0,0.075085324,0.368600682,0.202247191,0.268965517,0.198501872,0.269624573,0.400749063,0.289402060134419,,83.25120596195178,-1.305519085843116,-7.313840990830887,9.501768842339516,1.2306967552805077,"MIN",2021,24,53,10,0.207547169,0.421383647,0.371069182,0.237288135,0.3266,0.6896,0.4633,0.5492,0.7974,0.6883,0.3765,0.4465,0.3333,0.2201,0.3962,89.23270440251572,14.04276760269261,0.1447,0.4403,0.3164,,,,"Ryan Jeffers",24618,680777
2021,"Owen Miller","CLE",60,202,4,2,0.044554455,0.267326732,0.104712042,0.261194029,0.204188481,0.242574257,0.308900523,0.24079777669198443,,51.19799246054003,0.08321376726962626,-11.986336487071455,-1.8908600211143494,-0.6943295566426517,"CLE",2021,24,39,8,0.20289855,0.54347826,0.253623188,0.114285714,0.3626,0.6625,0.4893,0.6369,0.8571,0.7629,0.4227,0.3043,0.3841,0.3116,0.2899,86.35073673023896,6.026242424460018,0.058,0.3261,0.296,,,,"Owen Miller",24655,680911
2021,"Andrew Vaughn","CHW",127,469,15,1,0.087420042,0.215351812,0.160671463,0.27124183,0.23501199,0.309168443,0.395683453,0.30645724247767725,,92.54686594349431,-2.6040451312437654,-6.883749851219031,-11.14040994644165,-0.18860633842722846,"CHW",2021,23,98,22,0.199376947,0.439252336,0.361370716,0.129310344,0.3205,0.6442,0.4533,0.614,0.8996,0.7805,0.4102,0.3489,0.3614,0.2897,0.3551,91.04137686128527,9.718620659041928,0.109,0.4642,0.2847,,,,"Andrew Vaughn",26197,683734
2021,"Ha-Seong Kim","SDP",117,298,8,6,0.073825503,0.238255033,0.149812734,0.240837696,0.202247191,0.27027027,0.352059925,0.26993717460309047,,71.42867723576462,0.46706338902004063,-10.372092990898631,4.12240993976593,0.3752137223603812,"SDP",2021,25,54,12,0.171717171,0.414141414,0.414141414,0.097560975,0.2596,0.6468,0.4413,0.6994,0.8524,0.8046,0.4691,0.5075,0.3483,0.1443,0.2886,86.70807686237374,13.565454348169192,0.0448,0.3184,0.3026,,,,"Ha-Seong Kim",27506,673490
2020,"Tim Lopes","SEA",46,151,2,5,0.039735099,0.225165562,0.125874126,0.29906542,0.237762237,0.278145695,0.363636363,0.2789120018876941,,78.68100267043638,1.3888110993430018,-2.576946994969693,-6.816609859466553,-0.37059311437407627,"SEA",2020,26,34,12,0.24074074,0.509259259,0.25,0.074074074,0.3647,0.7769,0.5394,0.6,0.7872,0.7143,0.4238,0.3578,0.3761,0.2661,0.2844,87.18573676215277,6.502203482168692,0.0275,0.3945,0.3012,,,,"Tim Lopes",14137,621005
2020,"Mauricio Dubón","SFG",54,177,4,2,0.084745762,0.20338983,0.114649681,0.327731092,0.27388535,0.337142857,0.388535031,0.31796280894960677,,99.38326947892942,-0.8205459727905691,-0.9600191799649544,2.8408639430999756,0.8194096318396309,"SFG",2020,25,43,4,0.262295081,0.336065573,0.401639344,0.081632653,0.3646,0.7789,0.5382,0.6806,0.8243,0.7678,0.4191,0.371,0.3306,0.2984,0.2984,86.22786725153688,16.700000200115266,0.04,0.304,0.2544,,,,"Mauricio Dubon",16530,643289
2020,"Jake Cronenworth","SDP",54,192,4,3,0.09375,0.15625,0.191860466,0.323741007,0.28488372,0.354166666,0.476744186,0.35571657959371805,,126.37281566022766,1.4605605690740049,7.930195985539038,4.604998514056206,1.9095527720663121,"SDP",2020,26,49,15,0.251748251,0.454545454,0.293706293,0.095238095,0.2239,0.5966,0.3979,0.7,0.919,0.8533,0.4668,0.3147,0.3776,0.3077,0.3636,89.80985915492958,10.56661944322183,0.1049,0.4266,0.2944,,,,"Jake Cronenworth",18036,630105
2020,"Nick Solak","TEX",58,233,2,7,0.077253218,0.18025751,0.076555024,0.319526627,0.267942583,0.326180257,0.344497607,0.2970208911936682,,83.8782038287539,0.9162990748882294,-3.7112586392315903,-9.62677001953125,-0.45934927881958637,"TEX",2020,25,56,10,0.170588235,0.488235294,0.34117647,0.034482758,0.2918,0.6352,0.438,0.6667,0.9174,0.8214,0.4257,0.3567,0.3801,0.2632,0.3509,89.90646829044118,9.392000086167279,0.0468,0.4035,0.2972,,,,"Nick Solak",19294,669256
2020,"Kyle Lewis","SEA",58,242,11,5,0.140495867,0.293388429,0.174757281,0.341269841,0.262135922,0.363636363,0.436893203,0.3493604684664198,,126.92897512800204,1.0245856759138405,9.052776522659133,2.8478338718414307,2.0276335541502437,"SEA",2020,24,54,3,0.204379562,0.430656934,0.364963503,0.22,0.265,0.6587,0.4318,0.4533,0.7664,0.6557,0.4236,0.3066,0.4234,0.2701,0.3285,88.34043974034927,11.105293722713695,0.1168,0.3431,0.332,,,,"Kyle Lewis",19508,641786
2020,"Luis Robert Jr.","CHW",56,227,11,9,0.088105726,0.321585903,0.202970297,0.3,0.232673267,0.302222222,0.435643564,0.3159578265084161,,98.67394222659847,1.060544190229848,0.6897176580981583,3.637389063835144,1.3883413177716382,"CHW",2020,22,47,8,0.198473282,0.374045801,0.427480916,0.196428571,0.4306,0.8219,0.5726,0.4711,0.7452,0.6139,0.3628,0.3511,0.3664,0.2824,0.2977,87.9488402374031,16.708526374757753,0.1278,0.3985,0.3107,,,,"Luis Robert Jr.",20043,673357
2020,"Evan White","SEA",54,202,8,1,0.08910891,0.415841584,0.170329671,0.263736263,0.175824175,0.252475247,0.346153846,0.261433876682036,,66.71077614194108,-0.3459260193631053,-8.629877297478778,0.6378300189971924,-0.050893228568893,"SEA",2020,24,32,7,0.153061224,0.428571428,0.418367346,0.195121951,0.2845,0.6346,0.4384,0.4545,0.7619,0.6501,0.4396,0.4343,0.3333,0.2323,0.3434,91.68908442283163,13.694490393813776,0.1414,0.5253,0.3551,,,,"Evan White",20078,657108
2020,"Alec Bohm","PHI",44,180,4,1,0.088888888,0.2,0.14375,0.409836065,0.3375,0.4,0.48125,0.38106642133659785,,137.9224718603941,-0.12366896192543209,8.597831789150408,0.005378400906920433,1.3169512548049782,"PHI",2020,23,54,11,0.214285714,0.531746031,0.253968253,0.125,0.3005,0.72,0.475,0.5776,0.8788,0.7675,0.416,0.2937,0.4365,0.2698,0.2778,90.2373046875,4.790317595951141,0.1032,0.4683,0.2678,,,,"Alec Bohm",21618,664761
2020,"Yoshi Tsutsugo","TBR",51,185,8,0,0.14054054,0.27027027,0.197452229,0.23,0.197452229,0.313513513,0.394904458,0.30860456500364386,,99.27546199186395,-0.6004490202758461,-0.7655749964545451,-3.634403884410858,0.06564773528180912,"TBR",2020,28,31,5,0.148148148,0.398148148,0.453703703,0.163265306,0.2089,0.6582,0.3967,0.7087,0.8369,0.7976,0.4179,0.3426,0.3704,0.287,0.3148,90.17647750289352,17.211666531032986,0.0926,0.4722,0.2692,,,,"Yoshi Tsutsugo",27459,660294
2020,"Shogo Akiyama","CIN",54,183,0,7,0.136612021,0.185792349,0.051612903,0.314049586,0.24516129,0.357142857,0.296774193,0.30369333316991615,,81.25571371129855,0.2664489080198109,-4.11625446654474,-1.118627779185772,0.27084317360116367,"CIN",2020,32,38,6,0.239669421,0.545454545,0.214876033,0,0.2842,0.6119,0.4251,0.7143,0.8889,0.8223,0.43,0.2645,0.3554,0.3802,0.2479,85.06666666666666,2.874566650390625,0.0082,0.2541,0.2728,,,,"Shogo Akiyama",27461,673451
